campaign_id,audience,impressions
ba2d0272-c20b-4a26-a676-544c497b65b1,OK_white_24-29,1554
5e1429a6-8874-4ecb-89e7-f8204facc638,NY_white_39-44,7841
fe2e8b78-8de2-4951-89bf-2c5734e1ef80,VA_purple_21-26,6403
62dc9727-4723-4f43-8cc1-fd571100d8ef,KY_red_24-29,1729
fc5d118e-90e6-46f3-b53f-95fda3ef2dfa,IL_white_24-29,6513
4f327900-cd96-4ab4-97e9-1297d876c3b2,SC_blue_60-65,7928
8fed3cfb-5b8b-4a0d-ac37-bc74d9501a67,NV_red_39-44,7595
e376aa0f-e914-449a-8de7-093e977c3a8c,TX_blue_45-50,6954
25a84f78-a82a-4dab-839c-1d3f49a9d86a,WY_black_27-32,9922
d8fae775-c34c-4c2d-8843-865da63b2bdc,NE_green_60-65,8468
e6949fc6-966c-4216-b62a-4a2a30a0fe72,MA_pink_57-62,1024
819a6ec5-48b0-422f-b2db-0a75ff7c9649,GA_brown_33-38,3000
548af5f2-c2a4-49c2-8ba4-116ee36558f4,WA_white_45-50,6141
38811c48-8905-43f2-bd6e-3fe2203ee0f4,MO_orange_27-32,1818
05167dfd-9440-4f06-923d-159c89aaf05b,ME_blue_57-62,1097
771821f9-115c-4fc2-9398-bcf7dfc27221,MD_blue_60-65,7315
9f557e3d-f3b0-40a7-a024-8a578848440e,HI_white_39-44,7558
9721278d-7b4a-4b47-8015-b4c3d95b3ffc,IN_purple_54-59,9450
447191e6-f06c-4928-874f-b4255360821d,CO_red_33-38,1304
b18812a4-78b0-45ba-84c2-4f27490eed92,IA_purple_48-53,9171
d13afa85-182f-4fd6-be0a-d93e79617779,NY_green_45-50,64
01f3d974-47b4-43d5-9e76-a93005392e21,WI_orange_33-38,24
fe2e8b78-8de2-4951-89bf-2c5734e1ef80,VA_purple_21-26,6403
322326b4-438c-43b7-b3f3-4f93ebfbe021,VA_pink_57-62,1254
47a72fd3-d22b-4f06-a2a3-a967acb6d595,RI_white_27-32,4213
a7f07c60-da82-485c-b670-3b254bbd7ba8,MS_pink_36-41,8160
f37d26b7-ae60-4dc1-b1e7-39c0e8bde7c1,IN_orange_63-68,2238
95952c87-c1ff-4bb6-bab5-0cd941d73eed,NJ_pink_30-35,3797
64f5496f-4281-4ce0-a35e-2056425bfbb8,VT_black_36-41,4607
6fa14a52-6557-4c48-95ea-ef6e836b044a,WV_orange_48-53,3340
621e9fe4-5037-433f-8a48-98c4acad61bd,MI_purple_36-41,5061
6c40af7f-701f-4ba0-b953-8ae59ff66401,KY_green_39-44,2911
c7572de5-54e5-407e-868e-29fa38f5e1e3,NJ_purple_51-56,558
5dca27ee-1037-49f5-9bc1-622203ccca23,WA_purple_45-50,9752
bdc7fe38-eaeb-4a6e-814d-18c7859ddf4c,CT_blue_45-50,8874
38dcf1ca-4335-4b64-a60d-c807ac1b4b32,CA_black_60-65,4154
8d7d8ade-e7f4-4ac3-b8ac-92774b167358,ID_purple_21-26,8741
723073e3-074a-49c4-8dfa-bd9d36b9f3e0,PA_black_42-47,4824
8e419bc2-9a36-4747-8da4-bebbe4b84f6f,KS_blue_54-59,9436
578cefe8-c9a0-4072-a44a-8f8da5ceaf69,NE_orange_63-68,3656
5738795c-5392-4b55-bd25-776762461a4a,ME_orange_18-23,879
6b7f4d18-8f87-490e-8493-352300dad22d,WY_black_24-29,9974
7e9c0c47-0e27-4423-96b8-f8bfa8feba15,WA_black_39-44,3503
9b5d4bc6-d090-44ac-8705-1e2f8c429e0c,GA_red_42-47,6509
5d39e32c-f483-4019-9e5c-8ff509ef9d41,OR_blue_54-59,5773
2a773063-bec3-4f80-aa66-e5880ee5ce07,NM_brown_51-56,6867
dfaaac5d-85a7-4dfc-a8c4-665b72fb7b9d,MT_green_42-47,6931
cd233085-12a1-40c1-938e-653cd23e542b,MA_green_63-68,1394
b478a487-50ed-456d-9913-1234adc8837c,NC_white_54-59,2223
5c2eb1b3-7d01-4a67-827a-b1b6b3c3f776,NC_white_57-62,7951
836ce3ad-01dc-4689-97a7-1c2ef190da80,MS_green_21-26,715
cc64fe65-09f4-47cf-b8f3-54569ca4b3a1,SD_pink_18-23,7754
fe1ffeed-acb1-4089-a18e-c88956941e0b,ME_orange_21-26,8697
8f00b9c2-61f9-48ed-9246-efa7cc8be79b,TN_orange_21-26,7936
a19f3321-b340-45ad-9420-2de792937b03,IL_black_30-35,8640
ca3aaed4-36df-4a4a-8984-d691a0c55355,KY_black_27-32,1850
41ddf282-3162-4d4c-87d2-3d5cbb466dd4,LA_black_21-26,8280
90087e41-5f4c-4329-afb5-661ca54c21e7,WI_red_57-62,6596
5aac99d2-7425-4173-b598-c582750e71b0,IL_white_57-62,1841
2539b893-0f8b-4e04-b5d8-7a10a834770a,NE_red_36-41,8442
c304fd88-840e-4624-85f4-2128e0a562c7,WV_blue_51-56,1754
6f91f668-d207-4cf9-8a70-a7b71cf50e28,AZ_blue_63-68,1553
cbe7fbeb-2429-4363-9851-e8d9646dfd3a,NJ_green_60-65,1900
c5a4c467-702e-4253-ad5e-d14e441b2a49,LA_white_51-56,5885
a9c6d082-b8dc-488b-a518-09b2f109ce42,TX_white_27-32,869
ac380458-17ec-469b-8b2b-38265b7d91c2,FL_pink_51-56,2786
b1fa9595-00ec-415c-a8fd-f2e1f6328aee,HI_orange_45-50,5240
1cf27bc9-02ea-44d5-ba6c-cf6c156da74f,SC_blue_42-47,4345
163e96a3-35da-45c3-85ec-cb7eac5ae0e6,AL_white_48-53,8955
3bd11bbd-b2f9-40ff-b9b1-c3b225f55bfa,MT_white_33-38,7821
dbfdb916-b0b8-4f0b-83e6-29f7ddac3798,VT_purple_63-68,8864
157fac9f-8af4-4769-bec9-269d92614925,ME_blue_45-50,3997
962e32c6-e26d-4194-8ef2-3942a46e695e,AR_orange_24-29,7388
9f83fcd2-58d1-4f27-b2cc-b053dac54832,NJ_white_21-26,7062
ff4f8672-4c85-441c-8703-59011e5fea76,AK_pink_33-38,5373
cb311480-d840-4578-8826-41caca3edd24,ND_orange_24-29,4756
525088b2-dcaf-412d-83f5-8dde19a0265e,AK_black_24-29,4667
40a44d74-571e-4681-bd18-f5f80f7f9afa,TN_pink_63-68,4968
f131e411-028d-4288-969f-109d78fc363f,MN_white_42-47,9869
255518cb-b690-47b9-b6c1-e322fe2a7690,CT_red_33-38,4359
5843a0cc-c4aa-44af-b657-c1c674cb6f4f,NC_green_24-29,7791
e8a5e50f-3c3f-4cad-a603-c784736af4cd,NH_black_63-68,2805
4eff80b5-9565-493a-87bd-f25d966b4050,WY_purple_45-50,2505
c6285ce8-2a41-493a-bf98-29094e29b56e,MA_white_45-50,2210
386a8132-8255-46e0-9485-3621d8b24e95,NM_pink_39-44,8414
ca316026-30d8-4b82-a883-113b4d6b8601,TX_pink_36-41,1932
cedffb5d-0af6-40da-84e6-a275d5ccadb7,NH_brown_24-29,2699
d8750d74-69f2-4cce-b928-f37dedc2b2f6,AK_pink_63-68,875
d7cf86a9-bc5c-4e1f-b385-f18fdd382acb,LA_green_63-68,3044
32463509-691e-4f82-96e5-1bcb4c947723,NJ_pink_33-38,4982
11d7fc17-a2f8-477d-b7b6-1b3e3d5b7035,OR_black_57-62,1941
4b600e63-37fc-463e-b4b2-b6b696041c3c,NV_orange_42-47,2416
7440b39b-73cb-47e5-9b9f-998e8ac6cb00,OR_brown_45-50,8817
37fe221a-b50b-4e58-98a0-118ee95d3c58,NE_orange_24-29,6628
f7c49a66-1a8f-44bf-86e4-3482068aaa46,TN_white_24-29,9504
f6eec4b0-f1d3-472d-87cb-386ee7679bda,MD_orange_30-35,4015
3ecf82ef-a5af-4083-b4c3-49b255dbb307,SD_purple_24-29,5179
f1725adf-1904-40e2-ba40-0d9d35ba08f0,AL_brown_63-68,2085
a2078f55-7edd-4ef6-8027-75f0432521c6,KS_purple_24-29,30
5ba2cd60-76ee-4638-859e-a85eb20b02bf,ME_brown_60-65,3400
b0ff2267-f8e9-42b4-a178-6fed04b6f340,WY_pink_33-38,2481
921e890f-dabf-4cda-9ffd-0cafab49368a,IL_pink_27-32,4522
a295f6b6-7546-47c3-8cf5-e34a1ddc9030,OR_brown_18-23,3704
bacc4d28-e315-4075-be7c-6c8167978ebe,IL_purple_30-35,234
7e70622c-569d-46a8-bd37-d6a1e6800b0f,NV_brown_48-53,7309
ffb9d445-dfe8-447a-80af-675c963f0d28,AL_purple_48-53,7175
bf31806e-ca70-46a4-9aeb-720f21954ca0,OR_orange_27-32,8919
bc9b62e3-bda3-4051-b24f-575e4798a4d1,MD_white_39-44,4618
2d230511-6884-42e4-b9c9-ae2bea456ab3,FL_red_30-35,4362
ffae9e69-57ef-4fce-bd59-de01a56383f9,MS_white_39-44,7566
3a4cc875-bc79-4a5b-a681-90f66be35ecb,NM_red_42-47,9161
f880d596-3d9f-4164-81bc-fe0a35ba8f69,DE_blue_42-47,3604
68630933-0220-4bf6-8227-bfa91dd04e82,NH_white_24-29,9938
28aa6240-2c85-4a00-bfe5-c69b36e07a57,SD_red_42-47,849
1db016c9-261f-4c42-89a5-25ccf783624c,MD_white_51-56,4343
f2afe2ba-9f10-4af6-abea-d99649c983c5,RI_blue_54-59,1590
730a604b-ffa2-45c9-a1e0-66f25f934977,KY_green_27-32,360
1b7d2705-55c2-4ec3-8008-2c2623dbf04d,RI_brown_63-68,1672
59ffc3c5-c358-4b09-b873-1ce4eef7a7d3,MT_orange_48-53,6585
f830ef54-79b1-4573-91c6-ae801abfd1e4,IL_purple_48-53,4132
9752ee74-b056-457d-a8a8-08188de5c08a,KY_white_57-62,4910
48ce9f54-0a9c-423d-99bd-f4b8d450cc0f,ME_blue_27-32,8198
0fd44f40-382b-47b9-97e6-e68377fc3bdd,AL_green_45-50,8332
de3a1749-e86d-42e7-baa5-22eb49fd16df,KY_green_57-62,9595
0cbabe12-98d3-453c-951a-3cc2f078a8df,ID_purple_33-38,670
932ccdfa-4149-430f-8a98-8bc3f3e42bee,AZ_green_21-26,3557
35fa3869-8a15-4602-9fe7-c5f26568b850,WY_pink_42-47,2075
2a7055ec-6d8d-46ea-81ab-37371f6f75d0,AZ_black_33-38,9274
b2fe374d-5e38-4484-a725-11b9b68680f6,NH_red_33-38,4437
12e00214-5343-4f16-a376-2bbb94364366,ME_orange_51-56,436
dc4c1bfd-56ec-4fe8-a4b5-0775eea61dab,OR_purple_30-35,352
f2abea54-5522-4ef3-a31a-836a0427d861,FL_red_18-23,5211
3f18924a-7e5b-4976-a119-f373101f6548,AL_orange_18-23,4906
b067af7f-f4c6-45a0-ab9c-e843c35886a9,KS_blue_60-65,8788
8e7b1618-b065-43a7-bbca-48d1e1963383,PA_green_30-35,7423
c4426c5c-d667-4df0-b083-d34b6fb68a82,IL_red_36-41,3738
9d9ea1c3-f514-4715-9f77-71f8f38aa204,NY_green_54-59,5141
3ce6547e-f5c5-4c2b-bb32-703483bfd487,WA_blue_21-26,952
d053ab1d-8fd3-4414-9cca-8cacf1c47d64,AR_white_33-38,9640
1bc2cf25-87dd-415d-bc92-848cedfe356e,IL_black_57-62,1638
08f98a56-c381-4aa7-bc2d-39662e7d1918,NJ_blue_57-62,9158
c5b28d35-bf4f-4160-b2fc-749438d5c9b0,IA_blue_33-38,1805
3b4a9e54-242a-4665-a119-10771512a138,NH_brown_45-50,6111
f2c58b87-4b87-4222-ade2-2213d343aa20,TN_blue_51-56,8614
553f6e43-dc99-4e35-be07-b268cf6cd2e7,OR_brown_39-44,9619
416e880d-6675-4bdd-bdec-22137e4f23ac,IA_red_60-65,2011
f8cc0305-7def-4d46-b164-3352d7ca2bc5,PA_brown_42-47,2866
4767ef17-1f28-42ce-aced-61b2460bf605,NH_black_24-29,2764
8658445f-5f57-4cf3-a524-db42598aede1,WV_brown_18-23,7216
263d5402-f9bd-42ca-921b-b0ba118fccc5,WV_orange_63-68,3050
adb6285d-f5a2-4ee2-94b0-f531ee525789,CT_orange_18-23,8259
53ed2717-629c-4f03-96e9-46352eaa75d2,HI_pink_39-44,2125
381306f4-3d45-4d0c-9f53-b0f48f11e4dd,CO_orange_48-53,9339
be4ccd04-6bf2-4642-b448-36ff0d9387af,MA_blue_21-26,8276
aa0068cb-ed05-4409-bb9b-ad2354ba398a,HI_blue_48-53,5327
0a397be3-6abe-496f-acb6-bc3151c24958,IL_brown_24-29,8971
5d5c211b-1718-4e60-bee0-0f1b28f06de5,NV_pink_33-38,8080
3de53b61-7486-4ad1-8436-3ef9c0395cec,VT_green_24-29,8770
c00222ca-0b47-4a19-aaa7-98fb82d8e1c6,WY_orange_18-23,9663
ae0f517c-933a-4baf-9fc2-7306a787116d,NV_orange_30-35,1859
2161987f-6fd6-49f4-b261-46a01d6a9572,NV_red_21-26,9778
be6e73d3-d0d5-4122-9df9-edf710ec7194,IA_green_45-50,6227
e0958e7a-ad3b-4eb5-a52f-bd5a41133e80,SD_white_48-53,7089
d45bb392-0515-44cd-8250-a43e3a7285ed,WV_pink_48-53,5943
93f66453-fb26-4be0-9e31-e841e173f26e,MT_white_57-62,8086
7a8fc175-9f63-45ae-9231-5d9dab89f5df,HI_pink_51-56,7222
b9a908a0-3187-4fef-b1bb-1a1ea1a02e01,VT_pink_57-62,4686
4138cf67-8841-4c44-a2fa-139b884b774b,AK_brown_42-47,6984
5b690edf-65a8-4477-b091-d353b17cfe1e,AZ_pink_21-26,5159
dfb4c92b-c78b-48ea-86fe-b3209f271432,SC_black_24-29,8777
e9348225-f304-41ff-b135-a0ddd5c15f15,CO_brown_45-50,8344
cfc2bc83-2eb2-4ec0-a1f2-7bdc52e301e9,VT_pink_27-32,55
a0104005-7da2-4561-a40e-ae024b94021c,AZ_pink_45-50,7769
925a0e12-9850-4b0a-80df-f2812f20b5af,MS_blue_30-35,3911
e77460f5-85e9-46fa-ab40-d00bc459a4af,CT_pink_63-68,1931
73d10bee-0c3e-4e37-a6ed-a08958eda5ec,MO_orange_36-41,5034
31c918ac-b90d-4f9a-aa16-e6c3818d43c3,RI_red_42-47,6724
01f460ef-39fc-4950-bc26-2d34e70966c5,NV_blue_24-29,3034
ef14fa12-247b-4a80-94b1-2283df3aef33,HI_black_45-50,3409
f8be1ccd-cfdf-4608-b3ea-b2aa2e027f3d,IN_orange_33-38,6191
4355b1a4-2ea8-4bc1-b6fd-61103d50a867,AL_orange_39-44,9958
a352cbe1-df68-44b0-b898-3a18039a0dfc,NJ_red_27-32,1878
9c19d410-d2f9-40cd-92df-99f7891c44af,ID_white_63-68,6235
66e6ab64-5b16-4dd5-b6c3-bb8433afdd99,NE_white_24-29,6896
cb5d7ab6-34b6-4087-a0c4-ff57b7d83877,WI_black_42-47,9345
2050ea0b-90aa-4d16-8e2d-16ddf65142fa,TX_purple_48-53,2721
6e0c526a-a66c-483b-8833-15e0aca12c98,NH_pink_42-47,5808
b8beee12-4694-40a0-b674-787bef3a47fc,WV_green_57-62,6831
7969ed05-2d5a-43d3-acdb-3436c6aa90a0,KY_white_36-41,8959
eedebf38-3417-47b4-b1b4-170ebd99979a,TN_red_21-26,2469
e25363b8-36fb-41fa-abd4-278442821833,IN_orange_18-23,1166
1871db4a-142f-4cc8-bfab-22c27905cd68,OH_orange_24-29,402
a4a1804b-34c0-474f-8fd8-41225a45568b,MI_brown_45-50,517
95d32cc9-c07c-4385-9eec-4624214f9765,FL_brown_57-62,5595
3d031bee-8927-4814-ba96-25794b6a03dc,UT_red_33-38,4771
f64c8c20-bc6e-41e8-9eba-3d0e61bfbe2a,VT_white_45-50,9568
26051f11-dd54-473b-a489-57b23268f894,SD_black_57-62,4581
6d170520-8e70-4bb4-a8d0-743a5306b1f2,CO_orange_24-29,5447
5ae1bbf1-1b15-4c81-873a-e09b8249eb54,WV_white_21-26,1606
989c14f0-322a-4970-9d6a-2126b08d4b9d,GA_purple_30-35,805
82f2d3da-e633-4144-98b1-c9cc69fb8a6c,OR_green_51-56,7192
340849be-56dd-4c88-98af-a3d1ebeff3de,NM_pink_36-41,9659
467fe6ad-2fdd-4a07-b112-50d5943fafe2,CO_green_60-65,2848
aae16268-0e10-47c3-a193-3d3184517fb4,UT_black_36-41,4883
0eabf923-df25-4242-8b75-20330d76a5e1,MA_orange_24-29,369
3979f89b-7c7b-4a07-9547-95b8817b3b41,ME_blue_48-53,1422
f551d59f-cf2b-4304-95cc-e50dca620283,MO_white_39-44,3032
ce02c989-6e59-4c40-b868-6a9235b55e43,VA_white_39-44,834
bafa4532-54c0-4016-a11f-e81f27f64d32,MA_blue_42-47,5398
3843243c-9eaa-4abc-a373-5cd67a6d02bb,MT_blue_21-26,1183
272f860a-8ff4-493c-b6f9-5952ca7a136a,MI_orange_24-29,5405
568c3fa8-d92d-43e5-b00b-d90447bef594,CO_pink_36-41,8854
101d0bc0-d490-48a5-a95c-483e3c95e6d1,SC_black_30-35,1637
99c116de-fae2-41a9-b2de-86a848195d71,SD_purple_54-59,4915
4ffdbc9c-3008-41e6-836f-a77976587c69,FL_orange_45-50,8613
7e12bfc6-5c02-4247-b7a6-976581998c7a,OH_black_57-62,2172
87367f8f-85a4-4891-be1a-c42ad90b792e,TX_orange_45-50,2479
48f68bf2-7048-4fc0-8830-daebe1850689,CO_pink_42-47,8401
6866444e-3bd5-4e6a-bb25-b4d248b8fed3,TX_red_18-23,490
467078ae-8f76-470d-8d9e-4731f75999d4,TX_green_18-23,6739
3599c5b2-0d61-4056-a4f2-525be53dae79,NV_orange_39-44,5477
051a52ab-4867-4d18-92df-83664e8d38d9,KS_black_21-26,9687
4bf8fa85-9e7f-4443-9161-438e01d66278,KY_white_48-53,3086
6f131065-6a90-4577-9150-8069fd13fd5b,NM_black_51-56,4570
609e5979-28d2-4a93-81e6-f4ece90264ff,ID_purple_45-50,4195
e2c70a06-8024-4a6b-b9b6-ab8bb81618b6,OH_brown_33-38,3248
56343e86-297c-4204-b27d-f52a64d647d2,WY_green_39-44,7094
a63e1d42-f18d-47f6-9420-eabd13222292,TN_blue_27-32,6709
b444c207-fc91-4a2b-a6ef-2ca1caf2088f,WA_blue_33-38,8169
92865a45-8a97-4afb-b99d-325aca47342e,MN_red_39-44,2062
91ce6e97-1676-481b-af17-b6c9059350a7,WI_orange_63-68,129
6f18f91b-107a-4f65-93f3-b23573ca17bf,IA_red_42-47,5267
cb3790e9-27a7-4ab1-835d-b6c5b853cc5a,TX_blue_27-32,5270
c99665ff-79b3-4bd8-8393-610786f27a86,NV_red_18-23,7824
a78c2905-f3e2-4163-9a16-fc8b27f8d996,MN_brown_42-47,3723
65837845-12db-4ab1-94ee-e2b590a62303,NE_orange_30-35,9955
9c28f970-4c53-4fc8-8c3c-5a7860f6480a,UT_orange_54-59,6425
ff2f458c-5275-4027-afa3-a8da3a633314,WY_white_21-26,6369
8936b226-c16e-468f-804b-2fb64b6221c8,DE_orange_51-56,9447
91307973-05ef-41f8-bfba-fcfe2877911a,ND_white_45-50,7292
1efb2cc1-9d72-4aae-9509-61c914af331d,ME_purple_57-62,3591
0e06dc62-af29-492d-958f-648d5c17a706,WY_blue_42-47,5771
3fc6583c-757d-4442-96ad-41b7648d8797,OK_orange_63-68,2517
ab515b79-77a2-4f8a-8c16-783887e0160c,VT_brown_45-50,6048
a8356fe2-3af6-4faa-8d19-a815e9d47e36,AR_red_57-62,6759
cea1b553-24c5-44a3-a19a-bb6b7ec5404d,PA_brown_60-65,2326
800554c1-59ed-439e-b464-62a13b0bc476,IL_purple_63-68,6773
39f96392-5ebb-4ada-bc77-427765794062,KS_pink_63-68,7853
6f91f668-d207-4cf9-8a70-a7b71cf50e28,AZ_blue_63-68,8653
8fde04c9-dc60-485e-a06d-d439e1acda71,MN_green_45-50,828
6dd0626d-381f-4159-9ebd-97ff63808118,RI_purple_63-68,4128
33d39f71-544e-41b8-9cd7-121421f69c6b,NC_black_54-59,5600
d5aae197-4a29-4216-afdf-8771783a5273,NY_brown_57-62,242
36fd58b7-b5b4-4f25-9ee8-435d73d68da9,CA_brown_39-44,6413
b748a102-5e6b-49c3-a207-074090f736e7,NC_red_18-23,6464
b9fd1657-880a-4a5e-b434-5725e776cc85,WV_white_39-44,9927
568c7e4f-f583-47c6-9240-b73bd800a4d7,UT_orange_45-50,2336
133b2161-ae9c-4a6a-8255-a19b67fedc3c,NH_black_45-50,3986
f68260e1-9a23-41f4-983f-79bf515193c3,DE_blue_45-50,3368
69b3dec7-a4a1-4006-870e-48c9383b3212,NJ_pink_24-29,8361
7e3f4101-36ca-452a-a7de-ac16441aba42,ND_green_51-56,6886
3a6aab44-c037-410c-94a8-21c2aaae6b94,NJ_black_60-65,3806
6644e374-9fc2-42e3-b8e1-192cdc7694b2,NY_brown_45-50,2936
11f85522-1011-4343-92e6-7110cf17bade,TN_blue_63-68,598
003b5432-b2de-4352-b596-0a8076a314b0,IA_black_24-29,3126
91e8a990-67ca-4b86-a4b3-1494697a6a17,NE_white_18-23,7203
16327889-e071-4eac-baf1-e52d2eea52c2,AK_black_36-41,5024
d8e9a6fb-5da6-4775-93cc-337d366f070f,WA_pink_48-53,5921
e9a1000e-66de-4714-a48c-49ee873eef0b,MO_blue_60-65,9168
ca9e0939-5358-42f1-906a-81d96ae46c9c,MD_purple_30-35,8728
7a598ab2-8a45-4650-be3f-e879f02e9246,CA_black_39-44,607
d8c0e014-3e30-4fb5-8c21-dc54991e3d83,ID_black_21-26,692
e6147dd8-d78b-4cd0-add1-260264ac3711,AK_pink_27-32,2873
6a7c504c-39f2-4bb5-b491-91c36f1dba93,AZ_blue_18-23,3499
10001c4c-bc09-48e2-b2e3-02cef2a798eb,HI_green_45-50,355
91870d5f-41dc-4fc9-bc49-e2a04855b57e,FL_blue_30-35,9540
db7f4047-c7d4-4f11-9ed4-15431bcb5551,OH_black_60-65,3683
b36c7e79-0b2a-422a-b1a1-b869d0544fbd,FL_white_63-68,1956
6a7f28f0-1414-4b05-82e8-88b2de3a8a9d,TX_orange_24-29,9786
ae0f517c-933a-4baf-9fc2-7306a787116d,NV_orange_30-35,1859
6dd0626d-381f-4159-9ebd-97ff63808118,RI_purple_63-68,4128
4e4f0222-527a-4972-8b8e-9ee3852dc349,LA_orange_39-44,9078
f21be57e-5b31-41cd-9e6e-0465381f2893,IL_purple_33-38,1215
719f674b-d01c-436f-bf84-f8ce18065ba7,RI_orange_21-26,8934
6a811e8b-9ead-4241-b09a-321b235de694,WI_white_24-29,5093
718146e2-985c-41c9-b3dd-3c4a888cba58,OR_black_18-23,7055
749410bb-1a90-4b2c-ab24-9f8dcbeaba35,IL_green_63-68,1110
03920aaf-9953-4572-8506-5b5b416839ff,ND_purple_21-26,6617
a7a54986-814e-4c91-8919-1347935d4c34,UT_white_57-62,1277
957b5371-f44f-4a63-aa1b-388dfccfccea,IL_green_30-35,1169
31d6e89c-4684-449d-b6bb-238ebadc7a31,KS_brown_54-59,9151
3413229d-cbb7-4c73-8af4-887513f9d09a,NY_brown_24-29,9388
40dc79f1-212b-4276-bfad-23d1305de447,AR_brown_48-53,5158
38fe5f41-721b-4eb6-9db8-d74ee673bcc2,HI_purple_21-26,6186
9c28ed64-a5d9-4ecb-b2ea-7d7e9eb3c1bf,AZ_black_30-35,5217
3f246c64-7c50-455c-98de-d5cba36eb888,MA_red_48-53,3263
d8091269-73fd-4b34-9d6f-3fc78e74e422,HI_orange_51-56,5599
9ced1fda-73a6-4b18-832a-025f776ef144,IA_black_57-62,6319
df76b3c1-3368-4b24-8184-a2f1fccb41f5,KY_blue_36-41,9615
da283059-ec95-4a09-9b76-992e390a86d7,AL_red_39-44,3672
8d80f7a7-d960-4814-9894-145b92825185,KS_white_39-44,3093
a8eca915-6a8d-4ddc-88b7-1a1321b2c0f2,WY_orange_54-59,8776
8992988f-f21d-4f08-8240-db2f553f2b1a,KY_black_51-56,1186
3f246c64-7c50-455c-98de-d5cba36eb888,MA_red_48-53,3263
cd338688-1cf5-432d-99ec-c0c7d6270265,CO_green_48-53,3207
d8ee7c38-3920-42eb-af27-c384628c4747,ND_orange_21-26,8476
7e0aed7a-89d6-48eb-af0f-26029e22bedf,NV_orange_21-26,1541
db7f4047-c7d4-4f11-9ed4-15431bcb5551,OH_black_60-65,3683
3b592ea2-4c0a-4cdc-9e4f-2ff819bc8269,AK_blue_27-32,7223
8ac6faea-bdb2-442a-b61e-70820963280e,WA_brown_39-44,5587
07ccb402-03f7-4ca0-b2ce-2fe91c0a4c9d,MN_brown_63-68,549
9cfdbd4b-40a7-4f80-b5eb-c167bdc283b5,MA_pink_27-32,4535
0aadeec3-0f00-416c-8906-115c73502875,KY_purple_51-56,4408
de43ab60-f104-4e65-ae59-6415af7a760e,WA_brown_48-53,8309
772c7875-ee5a-4a16-ac2f-e0bbc9ca020e,KS_brown_63-68,4116
1d23b961-2cfa-411b-b06c-ed1eccbec18e,TN_purple_30-35,9612
ba2fca1d-a23e-428f-8859-db631ac2b372,TX_orange_63-68,2466
ae6d8afe-757e-4e88-ab5e-ef5e077913ab,MN_purple_57-62,1077
6c0734df-bbce-4d28-b302-ac1e870abca5,OR_red_18-23,1261
0bab0ad0-391b-4538-8fdc-0cb1b75d2260,MA_black_42-47,3443
3c53fb2b-08ea-4177-ba4e-5396810ed538,HI_purple_42-47,9076
f4c15ced-ed45-4e60-abf0-4b1fa2905ed9,SC_pink_51-56,8591
c206e938-50a8-4823-ad33-05783b38b12e,SD_white_21-26,1004
a8e68891-c259-4469-9df1-69520efac474,VT_orange_48-53,5354
311ed5a0-82ff-4cfd-a196-096b528696a5,TX_brown_21-26,7458
d028294f-b0d6-40bf-8c82-9a109f554f54,RI_blue_21-26,7135
9e530646-5fb5-4a6a-9b9b-ac7114194a24,WY_red_39-44,5583
f5cc7fe4-3f02-43a7-a3e5-2ac76da83014,KY_blue_39-44,5728
8807c73b-2af8-4937-a834-7050de7b452d,NM_purple_30-35,5123
1b947a15-c837-48ea-931d-082042d1b327,FL_orange_24-29,577
69a8e21e-5d71-4d59-83c2-d227d2cb512f,DE_purple_18-23,4511
d821503d-3c1e-410f-90a6-bdd556dd1eda,MN_brown_45-50,1266
d391133a-64dc-434c-8663-6cde35f061b8,CT_brown_36-41,5264
db54cbc0-7e88-4d83-9b82-138a74743c0e,MN_white_39-44,5796
f40212f4-8d19-4050-8f0f-b62d6bdb85a8,AR_blue_18-23,5806
b234e9c5-4e06-4e72-8648-e125a4529838,CA_black_45-50,9029
2125f96d-8931-45bc-8b00-709b6b90a21f,PA_blue_36-41,4145
0b81ed7c-811e-44f2-82d5-7cd5e6db6172,DE_green_24-29,428
67e376b8-80af-45d5-8000-449ad1f9b810,MO_green_48-53,1313
86a0ee5c-3892-45dc-a6ef-a46fff66b20f,TX_black_45-50,7228
0d962975-8fa6-49ab-a84c-9c43f3404b33,ME_purple_27-32,8082
1c33a178-6b43-49ca-953d-7756e75b8aae,AZ_pink_60-65,501
1564963c-9aa9-4001-aeda-1b07bd00ec93,ME_pink_39-44,5174
4e5b96a5-eb70-4a11-8d51-ebf5539287f9,CA_green_33-38,1185
4d8ee8e4-3a24-4fd7-b0ad-cca9b6318d60,OH_orange_48-53,87
3cb5f0ef-0061-423f-ae38-cf7538212b58,IL_white_63-68,727
c7572de5-54e5-407e-868e-29fa38f5e1e3,NJ_purple_51-56,2293
49bb1a65-ee7b-4693-bd2c-a112264d61ad,CA_green_36-41,1985
ace39f04-8f0c-42b3-90e8-7dbd2bac8d0a,ND_blue_48-53,9857
b36c7e79-0b2a-422a-b1a1-b869d0544fbd,FL_white_63-68,1956
25b92ddb-2d56-4e57-baaf-54aa0b80303d,TN_green_60-65,896
b5c43144-eb44-47df-bc40-57ada83be2fc,NY_pink_30-35,3013
deb49f1a-0491-4e1a-8ab7-ca91d8f0fd3c,DC_purple_24-29,9839
bf34c956-10ae-4c69-981b-ff722ef27cf2,ID_white_27-32,5043
