campaign_id,ad_type,date,spend,actions
4f47ba34-2594-44cf-ac0d-fd4d2ef0be71,video,2017-06-23,558,"[{""A"": 93, ""action"": ""junk""}, {""K"": 80, ""action"": ""clicks""}, {""D"": 35, ""action"": ""noise""}, {""C"": 32, ""action"": ""junk""}]"
e30c3bc1-d054-452a-ac5b-e6808586d760,video,2017-06-22,713,"[{""E"": 32, ""action"": ""views""}, {""A"": 74, ""action"": ""clicks""}, {""E"": 66, ""action"": ""conversions""}, {""A"": 21, ""action"": ""views""}, {""B"": 98, ""action"": ""views""}]"
e15f4974-eb9e-4d85-913c-fa28ca3eb691,photo,2017-06-17,323,"[{""H"": 21, ""action"": ""views""}, {""B"": 28, ""action"": ""clicks""}, {""H"": 87, ""action"": ""noise""}, {""K"": 76, ""action"": ""junk""}, {""E"": 40, ""action"": ""clicks""}]"
1eb90fad-8ba9-422b-8b44-94ad7261ac29,video,2017-06-22,287,"[{""J"": 5, ""action"": ""clicks""}, {""G"": 26, ""action"": ""conversions""}, {""H"": 77, ""action"": ""noise""}]"
07b07b65-c0ca-42a1-8906-dfccaf16d5ce,photo,2017-06-20,44,"[{""F"": 76, ""action"": ""conversions""}]"
6d10f639-8cc1-453b-abbe-d6e89350274e,video,2017-06-22,91,"[{""K"": 26, ""action"": ""noise""}]"
a75d22fa-b3a6-45f4-9bd0-2acb44c5b004,photo,2017-06-19,89,"[{""G"": 86, ""action"": ""noise""}, {""D"": 77, ""action"": ""clicks""}, {""F"": 8, ""action"": ""junk""}, {""C"": 64, ""action"": ""clicks""}]"
b8450ae7-bf64-482f-bfc5-8b2219c4cdec,photo,2017-06-20,927,"[{""H"": 78, ""action"": ""noise""}, {""F"": 15, ""action"": ""noise""}, {""E"": 77, ""action"": ""noise""}]"
4c1ec6b5-7e63-4f6e-a6e0-2932d2261c85,photo,2017-06-22,255,"[{""H"": 93, ""action"": ""noise""}, {""E"": 52, ""action"": ""noise""}, {""C"": 75, ""action"": ""noise""}]"
4793841c-dd40-4c00-93d2-f6e6dd076682,video,2017-06-18,182,"[{""A"": 30, ""action"": ""views""}, {""F"": 72, ""action"": ""junk""}]"
c46b7203-5c4b-4a5b-a982-db3cc7a58a22,photo,2017-06-14,431,"[{""H"": 2, ""action"": ""conversions""}, {""F"": 19, ""action"": ""views""}, {""H"": 91, ""action"": ""conversions""}]"
cb224978-d819-419f-9aa5-90d7ea4cba5f,video,2017-06-21,352,"[{""G"": 19, ""action"": ""views""}]"
2df093a9-34d6-49a8-a056-4578cf2cb93c,photo,2017-06-16,535,"[{""J"": 45, ""action"": ""conversions""}, {""H"": 57, ""action"": ""junk""}, {""E"": 57, ""action"": ""views""}, {""A"": 89, ""action"": ""junk""}]"
b677df5c-ace3-45bb-ad5a-eded08484a5d,photo,2017-06-15,650,"[{""J"": 26, ""action"": ""clicks""}]"
49d905d5-11bb-469e-b9d4-fa4698d0f972,video,2017-06-20,129,"[{""C"": 83, ""action"": ""conversions""}, {""F"": 17, ""action"": ""conversions""}, {""A"": 77, ""action"": ""clicks""}]"
996af1d8-0940-49f6-95d0-5e52fa859069,video,2017-06-14,282,"[{""C"": 7, ""action"": ""conversions""}, {""E"": 60, ""action"": ""clicks""}, {""J"": 14, ""action"": ""views""}]"
5d9905c2-880b-4236-a71e-0d12797e3552,photo,2017-06-15,522,"[{""C"": 80, ""action"": ""noise""}, {""E"": 96, ""action"": ""conversions""}, {""H"": 8, ""action"": ""clicks""}, {""A"": 89, ""action"": ""junk""}, {""D"": 85, ""action"": ""conversions""}]"
7bd8a6b6-6b85-4bbe-93e0-b0d7dc0f3bce,photo,2017-06-16,60,"[{""B"": 75, ""action"": ""conversions""}]"
1e8a0364-d84b-4951-b7f6-c13f2af1aea3,video,2017-06-14,528,"[{""F"": 2, ""action"": ""clicks""}, {""C"": 72, ""action"": ""noise""}, {""K"": 81, ""action"": ""junk""}, {""C"": 5, ""action"": ""clicks""}]"
e21fde72-586f-4492-8726-fdd35cf5cf62,video,2017-06-18,961,"[{""H"": 41, ""action"": ""conversions""}, {""A"": 7, ""action"": ""clicks""}, {""H"": 44, ""action"": ""junk""}, {""D"": 54, ""action"": ""junk""}, {""E"": 9, ""action"": ""views""}]"
6e0c526a-a66c-483b-8833-15e0aca12c98,video,2017-06-15,750,"[{""D"": 93, ""action"": ""conversions""}]"
c95e7ff6-16ac-45fe-8580-b2e2d79769dc,photo,2017-06-21,67,"[{""D"": 89, ""action"": ""clicks""}, {""D"": 79, ""action"": ""junk""}]"
f1b607ea-2020-4fba-b4ce-8ac34a6dd052,photo,2017-06-20,553,"[{""D"": 27, ""action"": ""conversions""}, {""A"": 67, ""action"": ""junk""}, {""A"": 44, ""action"": ""clicks""}, {""B"": 35, ""action"": ""junk""}, {""K"": 91, ""action"": ""conversions""}]"
8e789d67-e5fe-41d1-847b-be57027681e5,photo,2017-06-16,988,"[{""K"": 42, ""action"": ""junk""}, {""G"": 23, ""action"": ""noise""}, {""J"": 68, ""action"": ""junk""}]"
e810433e-d0e8-4d0e-8e2e-db94ed96b561,video,2017-06-19,788,"[{""D"": 8, ""action"": ""conversions""}]"
ba410691-ef9e-4609-af16-96bfed6cecad,video,2017-06-23,830,"[{""B"": 40, ""action"": ""views""}, {""F"": 69, ""action"": ""clicks""}, {""B"": 96, ""action"": ""views""}]"
ba2e77fd-5ca7-4bce-bd85-73b56074128a,photo,2017-06-20,688,"[{""C"": 14, ""action"": ""junk""}]"
33ade559-7632-446d-92c1-402008928ca5,photo,2017-06-22,90,"[{""K"": 58, ""action"": ""clicks""}, {""D"": 32, ""action"": ""junk""}, {""C"": 8, ""action"": ""clicks""}, {""E"": 82, ""action"": ""clicks""}, {""D"": 26, ""action"": ""conversions""}]"
c9fc2383-32de-40d0-ba3b-1a03793be4c6,photo,2017-06-15,189,"[{""F"": 69, ""action"": ""conversions""}, {""C"": 54, ""action"": ""noise""}, {""B"": 21, ""action"": ""conversions""}]"
f81b9ca5-7265-4b01-8d20-cc34b2422ef1,photo,2017-06-17,346,"[{""A"": 23, ""action"": ""noise""}, {""E"": 59, ""action"": ""clicks""}, {""J"": 65, ""action"": ""junk""}, {""D"": 58, ""action"": ""clicks""}]"
5362e3bc-6f2c-4897-be78-577b40de0d64,video,2017-06-17,879,"[{""C"": 43, ""action"": ""views""}, {""C"": 64, ""action"": ""conversions""}, {""A"": 27, ""action"": ""conversions""}, {""B"": 59, ""action"": ""noise""}]"
38c93775-d11c-44de-ac83-dddd5b3f1416,video,2017-06-17,333,"[{""G"": 20, ""action"": ""conversions""}]"
74f48745-297a-4f3c-b615-2b116f6609a3,video,2017-06-19,385,"[{""J"": 25, ""action"": ""clicks""}, {""H"": 51, ""action"": ""noise""}, {""H"": 72, ""action"": ""views""}, {""E"": 78, ""action"": ""junk""}, {""F"": 2, ""action"": ""clicks""}]"
61e0b593-9a98-4b5b-9cf4-8c1eb17979ee,video,2017-06-20,735,"[{""G"": 86, ""action"": ""conversions""}, {""H"": 27, ""action"": ""conversions""}]"
7fd932d9-e8d2-423c-a98d-71322766a1ca,video,2017-06-21,395,"[{""A"": 12, ""action"": ""junk""}]"
f3f03316-02d9-4601-86a7-4b5d240cd6e5,video,2017-06-22,281,"[{""F"": 2, ""action"": ""conversions""}, {""J"": 62, ""action"": ""noise""}, {""F"": 84, ""action"": ""junk""}]"
fd310f8b-9edd-4964-aa66-aace49794699,video,2017-06-17,12,"[{""G"": 57, ""action"": ""junk""}]"
90b7c088-40aa-451a-990f-e0a209ce26b4,video,2017-06-21,994,"[{""H"": 96, ""action"": ""junk""}]"
bda7ddd0-d05f-498f-b792-f7145bb1325f,video,2017-06-20,431,"[{""H"": 72, ""action"": ""views""}, {""G"": 41, ""action"": ""conversions""}]"
32e661f5-b1ea-44ba-a778-46203d9cbebb,video,2017-06-21,310,"[{""D"": 49, ""action"": ""views""}, {""C"": 12, ""action"": ""noise""}, {""G"": 80, ""action"": ""conversions""}, {""C"": 23, ""action"": ""conversions""}, {""D"": 34, ""action"": ""junk""}]"
efbbddfe-4cea-4af6-a0fb-43f68d73744b,photo,2017-06-19,425,"[{""E"": 4, ""action"": ""noise""}, {""G"": 82, ""action"": ""conversions""}]"
66b3f048-fcdf-4867-bb02-85ca36d47d6b,photo,2017-06-22,635,"[{""J"": 49, ""action"": ""conversions""}, {""K"": 40, ""action"": ""conversions""}]"
5e082963-3c66-44c8-adf6-7ca332a3b39d,video,2017-06-16,0,"[{""J"": 96, ""action"": ""junk""}, {""E"": 35, ""action"": ""conversions""}]"
c33d88e1-a04a-47b4-a11a-49b4c343bfb6,video,2017-06-14,869,"[{""E"": 88, ""action"": ""views""}, {""D"": 35, ""action"": ""noise""}, {""C"": 44, ""action"": ""views""}, {""C"": 66, ""action"": ""views""}]"
ed2108cf-03fa-47ff-89b6-a0649c92595c,photo,2017-06-19,60,"[{""J"": 85, ""action"": ""clicks""}]"
7be0444c-fad9-4cc8-8552-4d7a0af1a565,video,2017-06-19,770,"[{""D"": 58, ""action"": ""views""}]"
1855a4d2-2ade-439f-a4a3-2737f3792caf,video,2017-06-18,889,"[{""A"": 35, ""action"": ""noise""}, {""A"": 58, ""action"": ""noise""}, {""G"": 12, ""action"": ""noise""}]"
d656c47b-2200-412e-bcce-5da4077e7e37,photo,2017-06-16,335,"[{""K"": 13, ""action"": ""views""}, {""G"": 27, ""action"": ""clicks""}]"
862eb221-4bb1-4f9f-b52d-e27e95984aab,photo,2017-06-18,499,"[{""K"": 73, ""action"": ""views""}, {""E"": 92, ""action"": ""conversions""}, {""C"": 0, ""action"": ""junk""}, {""D"": 82, ""action"": ""noise""}]"
daa6fce8-6199-4a52-b128-6b9f37d816d6,video,2017-06-15,331,"[{""F"": 87, ""action"": ""junk""}, {""J"": 24, ""action"": ""views""}, {""C"": 66, ""action"": ""conversions""}, {""E"": 87, ""action"": ""conversions""}]"
9d154bd8-c8d8-4b91-ba1d-6290701b33ab,video,2017-06-14,886,"[{""G"": 96, ""action"": ""conversions""}, {""C"": 22, ""action"": ""junk""}, {""E"": 37, ""action"": ""noise""}]"
c523edd7-ab36-4f16-bb20-f296cc9dfaee,video,2017-06-23,960,"[{""K"": 64, ""action"": ""views""}, {""E"": 62, ""action"": ""conversions""}, {""A"": 9, ""action"": ""views""}]"
cdb3a72c-f6dd-4244-ac96-68a46911f692,photo,2017-06-18,552,"[{""K"": 61, ""action"": ""clicks""}, {""H"": 36, ""action"": ""clicks""}, {""A"": 14, ""action"": ""views""}, {""D"": 84, ""action"": ""noise""}]"
deb49f1a-0491-4e1a-8ab7-ca91d8f0fd3c,video,2017-06-16,323,"[{""H"": 76, ""action"": ""noise""}, {""A"": 78, ""action"": ""junk""}, {""A"": 80, ""action"": ""views""}]"
4767ef17-1f28-42ce-aced-61b2460bf605,photo,2017-06-14,165,"[{""H"": 42, ""action"": ""conversions""}, {""B"": 58, ""action"": ""noise""}, {""B"": 22, ""action"": ""junk""}, {""E"": 20, ""action"": ""clicks""}, {""J"": 78, ""action"": ""noise""}]"
d8fae775-c34c-4c2d-8843-865da63b2bdc,video,2017-06-15,819,"[{""H"": 87, ""action"": ""views""}, {""D"": 89, ""action"": ""clicks""}]"
0b039e69-2610-4f83-9996-50462d57d340,photo,2017-06-19,991,"[{""D"": 24, ""action"": ""conversions""}, {""E"": 51, ""action"": ""views""}, {""F"": 52, ""action"": ""conversions""}, {""A"": 63, ""action"": ""views""}, {""E"": 14, ""action"": ""clicks""}]"
1e863d2f-695d-422d-84ef-6e35cf08fc45,video,2017-06-18,477,"[{""A"": 91, ""action"": ""conversions""}, {""K"": 13, ""action"": ""noise""}, {""A"": 64, ""action"": ""noise""}]"
4e969c7d-dc0b-4e67-884b-74ef314742f4,video,2017-06-15,368,"[{""H"": 21, ""action"": ""noise""}, {""G"": 36, ""action"": ""conversions""}, {""G"": 49, ""action"": ""noise""}]"
b9fd1657-880a-4a5e-b434-5725e776cc85,video,2017-06-20,832,"[{""D"": 97, ""action"": ""conversions""}, {""D"": 17, ""action"": ""junk""}, {""H"": 94, ""action"": ""noise""}, {""K"": 31, ""action"": ""conversions""}, {""D"": 77, ""action"": ""clicks""}]"
4d007937-c2cb-44ee-9056-7715594791aa,video,2017-06-22,135,"[{""K"": 95, ""action"": ""noise""}, {""B"": 70, ""action"": ""noise""}, {""H"": 27, ""action"": ""noise""}, {""D"": 23, ""action"": ""noise""}, {""C"": 59, ""action"": ""clicks""}]"
d464f5a8-79f2-4af0-8552-4e69dbae8f76,photo,2017-06-19,182,"[{""H"": 25, ""action"": ""clicks""}]"
1462fc39-da24-4953-a930-69d7e8e7fccf,video,2017-06-22,508,"[{""J"": 17, ""action"": ""views""}]"
6e258d1b-0807-4622-89ec-a0b9936e8508,video,2017-06-23,933,"[{""B"": 70, ""action"": ""conversions""}, {""F"": 21, ""action"": ""noise""}, {""K"": 73, ""action"": ""conversions""}, {""K"": 19, ""action"": ""views""}, {""C"": 47, ""action"": ""clicks""}]"
43797539-6943-4773-a50e-c745e39e2136,photo,2017-06-23,413,"[{""A"": 85, ""action"": ""conversions""}, {""B"": 7, ""action"": ""conversions""}, {""H"": 75, ""action"": ""views""}]"
375139fe-c326-4d49-afa4-9045276b03dd,video,2017-06-17,947,"[{""B"": 96, ""action"": ""views""}, {""G"": 13, ""action"": ""clicks""}, {""E"": 42, ""action"": ""conversions""}, {""K"": 76, ""action"": ""clicks""}, {""E"": 17, ""action"": ""clicks""}]"
f3d95197-791c-464e-93fa-357031035cae,photo,2017-06-19,109,"[{""C"": 31, ""action"": ""noise""}, {""D"": 64, ""action"": ""views""}, {""K"": 82, ""action"": ""conversions""}, {""B"": 23, ""action"": ""junk""}]"
1d5602a3-0f1f-4e9b-8b68-d19479bfc98f,video,2017-06-14,873,"[{""D"": 13, ""action"": ""views""}, {""F"": 23, ""action"": ""noise""}, {""A"": 31, ""action"": ""clicks""}]"
e040551b-2fdb-4c29-b7e3-b3f10b7cb968,video,2017-06-20,703,"[{""E"": 41, ""action"": ""junk""}]"
5362e3bc-6f2c-4897-be78-577b40de0d64,video,2017-06-14,25,"[{""J"": 97, ""action"": ""noise""}, {""J"": 83, ""action"": ""clicks""}, {""B"": 17, ""action"": ""clicks""}, {""H"": 29, ""action"": ""conversions""}]"
36ed9cec-de40-4ccc-9c9e-1b410190833e,photo,2017-06-14,692,"[{""B"": 54, ""action"": ""noise""}, {""C"": 20, ""action"": ""junk""}]"
1be9e7c8-69a3-468a-8d67-49f12552dd35,photo,2017-06-21,304,"[{""G"": 43, ""action"": ""conversions""}, {""D"": 41, ""action"": ""views""}, {""K"": 41, ""action"": ""junk""}]"
92038e1d-82bb-43e5-89df-4b8803431843,video,2017-06-20,189,"[{""F"": 15, ""action"": ""noise""}]"
45f62894-a411-46c0-9f5b-9cbdc668a833,video,2017-06-21,752,"[{""F"": 91, ""action"": ""views""}, {""E"": 9, ""action"": ""clicks""}]"
3307d577-a924-4296-9815-59f7cbc79e37,photo,2017-06-15,941,"[{""K"": 58, ""action"": ""conversions""}, {""H"": 46, ""action"": ""noise""}, {""C"": 14, ""action"": ""noise""}, {""K"": 83, ""action"": ""conversions""}, {""G"": 92, ""action"": ""junk""}]"
fc4805b5-15f1-4802-849a-d24e6de0c828,photo,2017-06-18,810,"[{""E"": 44, ""action"": ""views""}, {""B"": 89, ""action"": ""conversions""}, {""C"": 19, ""action"": ""views""}, {""D"": 98, ""action"": ""conversions""}, {""G"": 71, ""action"": ""views""}]"
2d98d7c8-dd9c-4c5f-b412-4f7a56422fe8,photo,2017-06-20,516,"[{""E"": 47, ""action"": ""clicks""}, {""C"": 20, ""action"": ""views""}]"
653837b9-5d83-4a0a-8c57-3d44a6faff46,video,2017-06-23,654,"[{""E"": 76, ""action"": ""noise""}, {""G"": 18, ""action"": ""noise""}, {""K"": 81, ""action"": ""views""}]"
2dd0b071-171e-47ca-a270-0563cd450a58,photo,2017-06-22,990,"[{""G"": 39, ""action"": ""views""}, {""C"": 28, ""action"": ""views""}, {""D"": 19, ""action"": ""noise""}, {""F"": 5, ""action"": ""noise""}]"
d45bdade-bb80-4bd2-bff2-2afc796bf7fa,video,2017-06-18,214,"[{""E"": 88, ""action"": ""conversions""}]"
540a6688-ab77-4403-b325-77a21e91c272,photo,2017-06-19,904,"[{""D"": 20, ""action"": ""conversions""}]"
f1e8f8c1-6e6a-46c9-95df-4e41bceb74fc,photo,2017-06-23,832,"[{""H"": 71, ""action"": ""clicks""}, {""H"": 58, ""action"": ""noise""}, {""K"": 29, ""action"": ""clicks""}]"
5c26828e-1222-4198-a6cc-66f33a8a0f9b,photo,2017-06-18,99,"[{""D"": 46, ""action"": ""noise""}, {""K"": 93, ""action"": ""noise""}]"
6e0e9a50-ce95-4ec9-9d92-0d075ed16030,video,2017-06-16,921,"[{""C"": 4, ""action"": ""clicks""}, {""G"": 29, ""action"": ""conversions""}, {""B"": 94, ""action"": ""clicks""}]"
7ba49433-fa42-455f-847d-feb9a84cfa95,video,2017-06-20,202,"[{""K"": 38, ""action"": ""junk""}, {""D"": 84, ""action"": ""noise""}, {""A"": 24, ""action"": ""conversions""}, {""E"": 61, ""action"": ""noise""}, {""C"": 55, ""action"": ""conversions""}]"
f10e4300-d24f-4746-b9bb-20fe1865f959,video,2017-06-19,588,"[{""C"": 4, ""action"": ""views""}, {""B"": 4, ""action"": ""views""}, {""E"": 50, ""action"": ""conversions""}, {""G"": 35, ""action"": ""views""}, {""C"": 44, ""action"": ""views""}]"
a93a7c44-059a-4dbd-9c5d-b077c1f928b2,photo,2017-06-20,659,"[{""G"": 84, ""action"": ""conversions""}, {""F"": 44, ""action"": ""junk""}, {""D"": 96, ""action"": ""views""}, {""E"": 3, ""action"": ""views""}]"
621e9fe4-5037-433f-8a48-98c4acad61bd,photo,2017-06-21,786,"[{""K"": 7, ""action"": ""clicks""}, {""G"": 98, ""action"": ""views""}]"
efb78338-bf09-4aaa-a9c0-15db115af5ea,video,2017-06-17,399,"[{""E"": 53, ""action"": ""junk""}, {""G"": 7, ""action"": ""views""}, {""H"": 33, ""action"": ""clicks""}, {""E"": 97, ""action"": ""views""}, {""G"": 59, ""action"": ""junk""}]"
dc402700-987d-4c13-b96d-01e5f0d7c171,photo,2017-06-14,924,"[{""F"": 26, ""action"": ""noise""}, {""A"": 4, ""action"": ""clicks""}, {""D"": 3, ""action"": ""views""}, {""C"": 83, ""action"": ""noise""}]"
b195abdf-5241-4cbc-9c7e-d2fbf1820bd4,video,2017-06-20,872,"[{""J"": 61, ""action"": ""clicks""}, {""K"": 7, ""action"": ""views""}]"
db7926d2-bf46-4f89-a5b5-db08dd08a08f,video,2017-06-20,119,"[{""C"": 95, ""action"": ""junk""}, {""A"": 41, ""action"": ""noise""}]"
553e61dd-a41a-4dc1-afac-b63d589bc12c,photo,2017-06-23,314,"[{""H"": 22, ""action"": ""views""}, {""E"": 65, ""action"": ""junk""}, {""B"": 19, ""action"": ""conversions""}, {""E"": 18, ""action"": ""views""}, {""F"": 77, ""action"": ""junk""}]"
d647d2be-5281-470f-b854-700e8996a5ab,video,2017-06-22,490,"[{""D"": 17, ""action"": ""clicks""}, {""D"": 26, ""action"": ""conversions""}, {""E"": 43, ""action"": ""noise""}, {""K"": 29, ""action"": ""conversions""}]"
8ee5715a-f26d-45f3-8c19-16241921e69a,photo,2017-06-18,435,"[{""C"": 47, ""action"": ""junk""}, {""J"": 27, ""action"": ""clicks""}, {""D"": 72, ""action"": ""conversions""}, {""K"": 40, ""action"": ""clicks""}, {""J"": 74, ""action"": ""conversions""}]"
9b2b8169-7f31-4562-9ada-8b8c4710c60c,photo,2017-06-21,66,"[{""A"": 41, ""action"": ""clicks""}, {""A"": 86, ""action"": ""views""}, {""K"": 86, ""action"": ""conversions""}, {""K"": 72, ""action"": ""conversions""}, {""E"": 6, ""action"": ""junk""}]"
b9042c79-cfd8-4fc7-a099-b15576af6f86,video,2017-06-14,830,"[{""J"": 67, ""action"": ""junk""}, {""D"": 56, ""action"": ""conversions""}, {""G"": 3, ""action"": ""conversions""}, {""C"": 72, ""action"": ""clicks""}]"
a8f78cc5-535a-4388-963b-70bc6fee3f67,photo,2017-06-23,145,"[{""C"": 28, ""action"": ""conversions""}, {""K"": 50, ""action"": ""conversions""}, {""B"": 41, ""action"": ""views""}, {""C"": 85, ""action"": ""views""}]"
68416ae8-96e2-4d26-a385-25cc65f0f4d1,photo,2017-06-23,900,"[{""C"": 72, ""action"": ""views""}, {""E"": 77, ""action"": ""clicks""}]"
76fc5b35-eb17-429f-b317-bf36d4fd21c2,video,2017-06-18,446,"[{""J"": 70, ""action"": ""views""}, {""D"": 84, ""action"": ""conversions""}]"
b4922d43-8a63-4085-b1b7-f18c9bcecbae,video,2017-06-20,623,"[{""E"": 52, ""action"": ""noise""}, {""H"": 84, ""action"": ""views""}, {""E"": 41, ""action"": ""conversions""}, {""K"": 70, ""action"": ""views""}]"
98be4f42-73bd-4d1b-a45f-b587df5ffe7d,photo,2017-06-15,446,"[{""G"": 96, ""action"": ""clicks""}, {""C"": 33, ""action"": ""junk""}, {""A"": 43, ""action"": ""noise""}, {""A"": 17, ""action"": ""conversions""}, {""C"": 66, ""action"": ""clicks""}]"
716788dc-09f0-4f35-808e-7813cb49dfba,photo,2017-06-23,851,"[{""K"": 18, ""action"": ""junk""}, {""D"": 47, ""action"": ""junk""}]"
55e9a002-7db7-4222-8d36-1d3da9c771a6,video,2017-06-15,828,"[{""D"": 73, ""action"": ""clicks""}, {""C"": 40, ""action"": ""noise""}]"
00b789d5-4621-4ae8-90b0-f92082ac86b8,photo,2017-06-19,942,"[{""D"": 7, ""action"": ""noise""}, {""D"": 18, ""action"": ""junk""}, {""J"": 86, ""action"": ""junk""}, {""H"": 87, ""action"": ""views""}]"
fc5d118e-90e6-46f3-b53f-95fda3ef2dfa,video,2017-06-14,281,"[{""F"": 37, ""action"": ""conversions""}, {""D"": 85, ""action"": ""conversions""}, {""A"": 41, ""action"": ""noise""}, {""H"": 65, ""action"": ""conversions""}, {""D"": 90, ""action"": ""junk""}]"
295ad86f-d689-4a28-829e-07e77abcdf92,video,2017-06-23,74,"[{""E"": 98, ""action"": ""clicks""}, {""E"": 24, ""action"": ""clicks""}, {""B"": 84, ""action"": ""conversions""}, {""E"": 68, ""action"": ""clicks""}, {""J"": 42, ""action"": ""conversions""}]"
e89a6ec7-c01e-48e6-b0e5-d58cf552fcd5,video,2017-06-23,414,"[{""F"": 70, ""action"": ""junk""}, {""A"": 47, ""action"": ""conversions""}]"
1b1ab33e-396b-4beb-b34a-9e9b64aee459,video,2017-06-20,20,"[{""B"": 52, ""action"": ""noise""}, {""E"": 52, ""action"": ""noise""}, {""J"": 67, ""action"": ""conversions""}, {""K"": 16, ""action"": ""noise""}, {""J"": 23, ""action"": ""clicks""}]"
67133a3a-352d-4a30-a7d4-642af4e3a898,video,2017-06-22,56,"[{""K"": 58, ""action"": ""views""}]"
32995936-b771-4c88-a823-920b93104b72,photo,2017-06-23,810,"[{""A"": 33, ""action"": ""noise""}, {""B"": 30, ""action"": ""views""}, {""F"": 76, ""action"": ""noise""}]"
64f5496f-4281-4ce0-a35e-2056425bfbb8,photo,2017-06-18,248,"[{""A"": 43, ""action"": ""clicks""}, {""E"": 17, ""action"": ""clicks""}, {""F"": 76, ""action"": ""clicks""}, {""A"": 87, ""action"": ""clicks""}]"
856c435c-2dd1-42dd-ad40-b4d3c24d99d9,video,2017-06-17,651,"[{""A"": 35, ""action"": ""conversions""}, {""J"": 29, ""action"": ""conversions""}, {""K"": 95, ""action"": ""conversions""}]"
b2983f20-0324-41a6-8665-5b1dae515939,photo,2017-06-23,972,"[{""F"": 85, ""action"": ""views""}, {""J"": 9, ""action"": ""conversions""}, {""B"": 9, ""action"": ""noise""}]"
563b815e-6a4b-4f47-8b96-cf35dfc768ac,video,2017-06-22,308,"[{""C"": 97, ""action"": ""junk""}]"
129c546b-b3b5-4fae-b4ac-3d207a87332b,photo,2017-06-18,188,"[{""F"": 4, ""action"": ""noise""}, {""J"": 77, ""action"": ""junk""}, {""E"": 62, ""action"": ""clicks""}, {""D"": 24, ""action"": ""conversions""}]"
957b5371-f44f-4a63-aa1b-388dfccfccea,photo,2017-06-20,848,"[{""G"": 76, ""action"": ""clicks""}]"
1fdbd4a2-d3b8-4f4d-8a3a-940279817ccf,video,2017-06-15,421,"[{""K"": 33, ""action"": ""noise""}]"
3e343130-c5d8-49e6-b5a2-22a7953f08a5,photo,2017-06-18,295,"[{""G"": 28, ""action"": ""conversions""}, {""C"": 49, ""action"": ""junk""}]"
6e4ae9d9-3e3d-49d7-abfc-95db78ae9207,video,2017-06-21,228,"[{""F"": 65, ""action"": ""conversions""}, {""C"": 48, ""action"": ""conversions""}]"
c57b6746-3da4-4409-9353-36e5b3715773,video,2017-06-15,498,"[{""G"": 70, ""action"": ""views""}, {""A"": 62, ""action"": ""conversions""}]"
da9d5218-b60a-4ea5-a5fd-878e4a87d71c,photo,2017-06-15,672,"[{""J"": 22, ""action"": ""conversions""}, {""H"": 6, ""action"": ""views""}, {""J"": 73, ""action"": ""views""}]"
5a6f0265-7147-4483-8621-aa7ced9d9267,video,2017-06-17,675,"[{""A"": 32, ""action"": ""conversions""}, {""J"": 44, ""action"": ""conversions""}, {""E"": 22, ""action"": ""conversions""}, {""C"": 39, ""action"": ""noise""}]"
01907517-2da7-4ebd-8643-d938b9e7adfa,video,2017-06-17,505,"[{""H"": 4, ""action"": ""noise""}, {""K"": 63, ""action"": ""junk""}, {""K"": 82, ""action"": ""clicks""}]"
f459dbf5-f5b5-47ce-8b9d-595adbfbba36,video,2017-06-18,472,"[{""C"": 97, ""action"": ""noise""}, {""K"": 0, ""action"": ""views""}, {""J"": 31, ""action"": ""junk""}]"
a948be80-96be-498c-8a4a-71ce44ba7928,video,2017-06-17,854,"[{""B"": 15, ""action"": ""views""}]"
12bbeef7-8274-4f4d-be39-93b3bec20fe0,video,2017-06-21,732,"[{""K"": 44, ""action"": ""views""}]"
d33cd971-7ee4-4a49-bdf9-785dc4bc4b02,video,2017-06-17,776,"[{""K"": 25, ""action"": ""junk""}, {""G"": 70, ""action"": ""noise""}, {""K"": 51, ""action"": ""views""}]"
2c28a292-987e-468b-a78f-af75c236f507,photo,2017-06-18,890,"[{""A"": 29, ""action"": ""conversions""}]"
1658d88c-5c33-4d29-a172-945592571e74,photo,2017-06-21,389,"[{""C"": 42, ""action"": ""junk""}, {""K"": 42, ""action"": ""noise""}, {""G"": 55, ""action"": ""clicks""}, {""K"": 65, ""action"": ""noise""}, {""G"": 34, ""action"": ""clicks""}]"
398dbdcb-5975-4cae-94aa-3331756224ef,video,2017-06-18,478,"[{""D"": 10, ""action"": ""noise""}]"
699ff3be-90fb-428d-8ab5-ec94b8d80988,video,2017-06-16,788,"[{""D"": 86, ""action"": ""junk""}, {""D"": 99, ""action"": ""conversions""}, {""H"": 20, ""action"": ""junk""}, {""J"": 81, ""action"": ""conversions""}, {""J"": 36, ""action"": ""junk""}]"
467fc647-651d-4a3e-b1d2-6c10e93c5286,video,2017-06-19,492,"[{""H"": 9, ""action"": ""noise""}, {""G"": 64, ""action"": ""views""}, {""K"": 99, ""action"": ""views""}, {""E"": 99, ""action"": ""junk""}, {""G"": 82, ""action"": ""junk""}]"
bbc6e40b-e510-4748-9251-de256e084a56,video,2017-06-21,534,"[{""A"": 55, ""action"": ""junk""}, {""A"": 91, ""action"": ""noise""}]"
ef89b3e5-c2b9-4fbe-83da-42ac7bd3290c,photo,2017-06-22,246,"[{""A"": 26, ""action"": ""conversions""}]"
